Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O,USD,EUR,GBP,INR,AED,CNY
2015-01-15,44.3,44.9,42.0,42.75,43.672725847,63760.0,495.0,2784573.0,54602.0,85.64,2.9,-1.55,1259.0,1086.52,830.06,78051.7,4624.37,7790.82
2015-01-16,43.05,44.5,42.1,42.9,43.368497234,58033.0,516.0,2516804.0,43728.0,75.35,2.4,-0.15,1277.5,1111.11,845.24,79211.37,4692.32,7928.93
2015-01-19,42.5,43.5,41.7,42.35,42.597290424,45616.0,440.0,1943118.0,40120.0,87.95,1.8,-0.15,1273.75,1095.09,840.29,78647.69,4678.55,7923.11
2015-01-20,42.1,43.45,41.4,42.55,42.327708566,103708.0,795.0,4389722.0,77637.0,74.86,2.05,0.45,1288.75,1113.63,848.31,79535.2,4733.64,8008.55
2015-01-21,42.55,43.3,37.9,38.9,39.765394083,205566.0,1505.0,8174413.0,139018.0,67.63,5.4,-3.65,1293.5,1116.39,855.77,79698.99,4751.09,8034.57
2015-01-22,38.1,39.4,36.95,37.25,38.135027846,120664.0,733.0,4601525.0,98723.0,81.82,2.45,-0.85,1295.75,1134.98,858.94,79915.37,4759.35,8045.96
2015-01-23,37.9,38.45,30.3,34.9,33.339508706,445965.0,2672.0,14868254.0,255780.0,57.35,8.15,-3.0,1294.75,1150.94,861.7,79672.43,4755.68,8064.74
2015-01-27,35.55,35.55,33.25,34.45,34.710530737,89291.0,683.0,3099338.0,69890.0,78.27,2.3,-1.1,1288.5,1130.21,847.5,79133.22,4732.72,8044.75
2015-01-28,33.8,35.0,33.2,33.8,34.181866346,83050.0,622.0,2838804.0,62512.0,75.27,1.8,0.0,1288.0,1135.7,848.51,79002.69,4730.89,8047.42
2015-01-29,33.6,34.95,33.6,34.0,34.265311774,64999.0,507.0,2227211.0,52485.0,80.75,1.35,0.4,1268.75,1119.02,841.57,78427.77,4660.18,7925.75
2015-01-30,34.7,34.85,33.5,34.4,34.117202101,79188.0,622.0,2701673.0,63645.0,80.37,1.35,-0.3,1260.25,1116.8,839.1,78053.58,4628.96,7877.82
2015-02-02,34.4,36.0,34.0,35.6,35.246020498,67031.0,582.0,2362576.0,58137.0,86.73,2.0,1.2,1272.5,1121.79,846.3,78723.2,4673.96,7965.47
2015-02-03,36.1,40.0,35.4,38.45,37.581569837,132880.0,1000.0,4993839.0,108551.0,81.69,4.6,2.35,1264.25,1104.29,836.5,78018.44,4643.65,7911.8
2015-02-04,39.9,41.0,37.35,38.05,39.005167198,98506.0,972.0,3842243.0,78691.0,79.88,3.65,-1.85,1268.5,1110.33,833.77,78412.31,4659.26,7925.21
2015-02-05,38.1,38.75,35.5,35.95,37.125137051,68405.0,480.0,2539545.0,57920.0,84.67,3.25,-2.15,1259.25,1101.66,823.71,77708.31,4625.29,7872.96
2015-02-06,36.1,36.65,34.75,35.9,35.56421322,46112.0,457.0,1639937.0,38111.0,82.65,1.9,-0.2,1241.0,1093.92,812.86,76603.82,4558.25,7749.67
2015-02-09,35.75,37.5,35.3,35.35,35.97104293,33636.0,382.0,1209922.0,22728.0,67.57,2.2,-0.4,1238.5,1092.59,812.56,76978.97,4549.07,7737.16
2015-02-10,36.35,36.35,34.0,34.85,34.693329834,41918.0,325.0,1454275.0,35176.0,83.92,2.35,-1.5,1234.5,1090.16,809.0,76643.92,4534.38,7705.25
2015-02-11,34.25,35.6,34.25,35.1,35.19205596,24446.0,282.0,860305.0,21296.0,87.11,1.35,0.85,1223.75,1082.53,801.62,76190.67,4494.89,7639.5
2015-02-12,34.65,35.25,33.0,34.35,33.94236424,84340.0,495.0,2862699.0,64124.0,76.03,2.25,-0.3,1222.5,1074.96,795.56,76106.72,4490.3,7635.0
2015-02-13,33.6,35.0,33.6,34.3,34.407180451,26600.0,283.0,915231.0,21656.0,81.41,1.4,0.7,1232.5,1080.9,800.64,76612.19,4527.03,7691.42
2015-02-16,35.3,35.3,33.05,33.85,33.75682051,41969.0,319.0,1416740.0,33311.0,79.37,2.25,-1.45,1229.25,1077.86,799.3,76477.78,4515.1,7680.97
2015-02-18,33.25,34.6,33.25,34.0,34.194209576,38201.0,293.0,1306253.0,31595.0,82.71,1.35,0.75,1206.0,1061.48,780.61,75176.0,4429.7,7543.65
2015-02-19,34.4,34.4,33.0,33.35,33.549007338,35158.0,330.0,1179516.0,30879.0,87.83,1.4,-1.05,1209.5,1061.85,783.36,75394.17,4442.43,7565.54
2015-02-20,33.0,36.8,33.0,34.45,34.835237195,62417.0,558.0,2174311.0,42949.0,68.81,3.8,1.45,1208.25,1062.81,786.06,75165.22,4437.84,7557.72
2015-02-23,34.15,35.0,33.75,33.9,34.37695411,39660.0,386.0,1363390.0,30851.0,77.79,1.25,-0.25,1204.5,1060.81,779.54,74975.6,4424.07,7534.27
2015-02-24,34.0,34.9,33.5,33.9,34.178812183,40646.0,345.0,1389232.0,35890.0,88.3,1.4,-0.1,1192.5,1051.87,771.5,74274.85,4379.99,7459.21
2015-02-25,34.35,35.1,33.6,33.75,34.037503427,51062.0,383.0,1738023.0,43955.0,86.08,1.5,-0.6,1204.75,1060.75,777.71,74700.51,4424.99,7541.49
2015-02-26,34.5,34.55,33.15,33.95,33.788356355,43148.0,318.0,1457900.0,34040.0,78.89,1.4,-0.55,1208.25,1077.5,784.22,74609.44,4437.84,7562.32
2015-02-27,33.0,34.75,33.0,33.9,33.864152445,42717.0,398.0,1446575.0,34985.0,81.9,1.75,0.9,1214.0,1082.33,785.56,75031.26,4458.72,7611.29
2015-03-02,33.65,34.25,32.0,32.35,33.118995775,61540.0,416.0,2038143.0,53872.0,87.54,2.25,-1.3,1212.5,1083.02,789.23,75117.41,4453.45,7606.01
2015-03-03,33.0,33.5,32.0,32.55,32.618099957,37536.0,338.0,1224353.0,29355.0,78.2,1.5,-0.45,1212.75,1084.31,788.99,75072.25,4454.37,7609.16
2015-03-04,32.8,33.5,31.6,31.85,32.485149906,71178.0,537.0,2312228.0,49908.0,70.12,1.9,-0.95,1199.5,1083.76,785.53,74560.91,4405.76,7521.94
2015-03-05,31.85,32.55,31.0,31.25,31.577853704,32195.0,250.0,1016649.0,27486.0,85.37,1.55,-0.6,1202.0,1089.81,789.02,74776.41,4415.01,7531.97
2015-03-09,31.2,32.8,30.05,30.8,31.161769017,27292.0,326.0,850467.0,21899.0,80.24,2.75,-0.4,1168.5,1077.36,774.05,73083.83,4291.96,7319.95
2015-03-10,30.7,31.5,29.0,29.75,29.858938937,78902.0,487.0,2355930.0,59764.0,75.74,2.5,-0.95,1162.0,1085.22,770.4,72827.11,4268.03,7276.44
2015-03-11,30.5,30.5,28.05,28.9,29.040546603,57958.0,513.0,1683132.0,40258.0,69.46,2.45,-1.6,1150.0,1087.42,769.44,72237.24,4224.01,7201.64
2015-03-12,28.5,33.0,28.2,31.55,30.429858851,122282.0,1131.0,3721024.0,56220.0,45.98,4.8,3.05,1152.25,1085.34,773.01,72070.29,4232.27,7215.85
2015-03-13,32.9,33.5,31.0,31.65,32.359781741,92734.0,783.0,3000852.0,73018.0,78.74,2.5,-1.25,1152.0,1094.9,780.91,72552.96,4231.35,7210.94
2015-03-16,30.6,31.6,29.3,29.75,30.323006391,28792.0,287.0,873060.0,20455.0,71.04,2.3,-0.85,1150.75,1087.82,777.46,72320.61,4226.76,7206.46
2015-03-17,29.25,30.5,29.1,29.6,30.08270259,43203.0,321.0,1299663.0,30792.0,71.27,1.4,0.35,1150.75,1085.15,780.33,72164.05,4226.76,7192.07
2015-03-18,32.9,32.9,30.35,31.0,31.379192929,41409.0,426.0,1299381.0,32025.0,77.34,2.55,-1.9,1147.25,1077.89,781.21,71949.78,4213.79,7146.68
2015-03-19,31.25,32.8,30.0,30.05,30.911162496,26813.0,294.0,828821.0,21512.0,80.23,2.8,-1.2,1166.0,1097.57,791.72,72918.71,4282.78,7224.65
2015-03-20,29.65,32.8,29.2,32.15,31.746926363,107202.0,959.0,3403334.0,78502.0,73.23,3.6,2.5,1183.1,1096.02,792.88,73890.49,4345.58,7342.55
2015-03-23,33.55,33.55,27.3,28.65,29.30470098,99107.0,877.0,2904301.0,72884.0,73.54,6.25,-4.9,1186.25,1085.66,794.33,73861.86,4357.04,7373.73
2015-03-24,28.0,29.4,27.6,28.05,28.403520011,56193.0,428.0,1596079.0,49311.0,87.75,1.8,0.05,1191.5,1092.47,801.3,74141.08,4376.38,7393.61
2015-03-25,31.3,33.65,31.0,33.65,32.954048206,467207.0,3217.0,15396362.0,216973.0,46.44,2.65,2.35,1195.6,1088.15,801.61,74581.51,4391.38,7427.66
2015-03-26,36.0,36.5,29.9,30.8,33.750718568,337129.0,2835.0,11378346.0,174245.0,51.68,6.6,-5.2,1203.15,1101.94,810.67,75491.63,4418.63,7474.45
2015-03-27,31.5,31.9,29.5,30.55,30.607471638,121553.0,1049.0,3720430.0,86666.0,71.3,2.4,-0.95,1195.75,1097.98,803.7,74701.48,4391.75,7433.62
2015-03-30,31.25,31.8,30.05,30.65,30.931310087,61057.0,485.0,1888573.0,51185.0,83.83,1.75,-0.6,1185.5,1094.65,800.8,74277.5,4353.99,7359.23
2015-03-31,30.15,31.35,30.0,30.2,30.49698907,48490.0,412.0,1478799.0,37677.0,77.7,1.35,0.05,1187.0,1105.21,799.6,74283.93,4359.73,7358.92
2015-04-01,30.85,31.15,30.15,30.85,30.827013686,57941.0,252.0,1786148.0,53356.0,92.09,1.0,0.0,1197.0,1112.66,807.97,74909.74,4396.64,7419.01
2015-04-06,30.1,35.0,30.1,33.3,32.852411012,109622.0,1037.0,3601347.0,74554.0,68.01,4.9,3.2,1198.5,1086.24,800.25,74576.65,4402.15,7427.1
2015-04-07,33.9,35.5,33.1,35.15,34.737569092,88107.0,794.0,3060623.0,74468.0,84.52,2.4,1.25,1211.0,1115.05,814.17,75451.35,4448.06,7506.14
2015-04-08,35.4,37.9,35.4,37.4,36.662097342,87978.0,896.0,3225458.0,74410.0,84.58,2.5,2.0,1207.25,1118.71,809.12,75157.34,4434.29,7488.81
2015-04-09,37.4,39.5,37.4,38.3,38.439416835,105219.0,929.0,4044557.0,77759.0,73.9,2.1,0.9,1194.8,1118.94,810.75,74358.35,4388.56,7414.93
2015-04-10,38.1,39.5,38.1,39.15,38.892336144,72457.0,573.0,2818022.0,65530.0,90.44,1.4,1.05,1207.35,1136.17,823.93,75217.88,4434.66,7495.23
2015-04-13,39.2,41.5,39.0,40.2,40.450692864,83061.0,789.0,3359875.0,59032.0,71.07,2.5,1.0,1198.9,1133.98,818.84,74925.24,4403.62,7453.2
2015-04-15,41.4,41.4,36.4,37.2,38.243029564,68934.0,703.0,2636245.0,50286.0,72.95,5.0,-4.2,1192.9,1124.42,807.92,74478.7,4381.58,7402.18
2015-04-16,38.4,38.4,36.0,36.25,36.442922678,75205.0,505.0,2740690.0,49114.0,65.31,2.4,-2.15,1204.35,1125.61,808.32,75023.47,4423.64,7462.99
2015-04-17,36.25,39.95,36.25,38.15,38.766871596,85558.0,1001.0,3316816.0,61364.0,71.72,3.7,1.9,1203.35,1116.85,804.49,75022.83,4419.9,7458.12
2015-04-20,38.45,39.5,35.9,36.5,36.686276463,60225.0,497.0,2209431.0,48412.0,80.39,3.6,-1.95,1196.5,1112.56,802.19,75241.9,4394.8,7420.09
2015-04-21,35.85,43.8,35.85,43.75,41.512091037,765319.0,5541.0,31769992.0,275954.0,36.06,7.95,7.9,1195.3,1112.79,800.63,75148.49,4390.4,7412.77
2015-04-22,45.0,45.9,39.0,40.45,42.619150973,328046.0,3124.0,13981042.0,186295.0,56.79,6.9,-4.55,1189.25,1108.96,790.72,74756.24,4368.17,7367.4
2015-04-23,40.25,42.35,39.05,40.7,40.74180052,96561.0,1032.0,3934069.0,59757.0,61.89,3.3,0.45,1185.75,1097.76,787.66,74963.1,4355.32,7349.28
2015-04-24,40.3,41.0,38.05,38.45,39.237185717,80262.0,573.0,3149255.0,57102.0,71.14,2.95,-1.85,1183.0,1088.77,780.09,75224.01,4345.22,7328.68
2015-04-27,38.7,40.7,37.5,37.9,38.979474931,102996.0,775.0,4014730.0,68386.0,66.4,3.2,-0.8,1200.0,1102.59,788.95,76218.0,4407.66,7464.72
2015-04-28,37.0,38.0,36.2,37.05,37.134875456,33201.0,435.0,1232915.0,23297.0,70.17,1.8,0.05,1209.0,1100.94,789.04,76318.13,4440.72,7502.69
2015-04-29,36.2,38.4,36.2,37.25,37.255361596,60150.0,474.0,2240910.0,33567.0,55.81,2.2,1.05,1209.0,1084.31,782.3,76550.85,4440.72,7495.44
2015-04-30,37.0,38.25,36.6,37.6,37.397300235,34966.0,409.0,1307634.0,27806.0,79.52,1.65,0.6,1180.25,1053.28,768.02,74963.58,4335.0,7320.85
2015-05-04,38.35,38.7,37.75,38.2,38.292476206,43183.0,279.0,1653584.0,30466.0,70.55,0.95,-0.15,1175.95,1053.58,777.87,74690.46,4319.32,7301.47
2015-05-05,38.4,38.75,37.8,38.45,38.36716874,18324.0,249.0,703040.0,14024.0,76.53,0.95,0.05,1197.0,1069.94,788.04,75967.6,4396.64,7428.82
2015-05-06,38.75,39.0,36.1,36.6,37.042945736,45150.0,486.0,1672489.0,36878.0,81.68,2.9,-2.15,1194.25,1051.79,783.11,75867.71,4386.54,7405.19
2015-05-07,36.2,37.0,35.0,35.7,36.00757233,41995.0,453.0,1512138.0,34375.0,81.85,2.0,-0.5,1187.0,1054.03,780.82,76270.67,4359.91,7367.59
2015-05-08,35.35,38.0,35.35,37.75,36.973080886,38820.0,341.0,1435295.0,31481.0,81.09,2.65,2.4,1186.0,1057.18,768.93,75856.55,4356.24,7364.35
2015-05-11,39.5,43.85,39.1,41.1,41.778603371,159885.0,860.0,6679772.0,109957.0,68.77,4.75,1.6,1189.25,1066.45,764.23,76028.74,4368.17,7384.77
2015-05-12,41.35,41.4,38.25,38.65,39.219004512,68268.0,250.0,2677403.0,49653.0,72.73,3.15,-2.7,1191.5,1059.44,760.69,76452.59,4376.44,7398.26
2015-05-13,38.75,39.9,38.2,38.65,38.853127886,17328.0,123.0,673247.0,13825.0,79.78,1.7,-0.1,1210.5,1066.29,769.74,77465.94,4446.23,7510.43
2015-05-14,39.75,39.75,37.5,38.05,38.193502513,40785.0,156.0,1557722.0,34609.0,84.86,2.25,-1.7,1225.0,1076.45,777.43,77989.62,4499.49,7596.47
2015-05-15,38.1,39.35,37.9,38.55,38.581381992,45268.0,192.0,1746502.0,33173.0,73.28,1.45,0.45,1220.5,1066.78,772.86,77532.26,4482.96,7574.54
2015-05-18,38.55,41.0,38.35,39.6,39.973439575,59487.0,357.0,2377900.0,41418.0,69.63,2.65,1.05,1223.5,1076.65,780.09,77881.89,4493.98,7590.96
2015-05-19,39.25,40.85,39.05,39.9,39.966201491,52310.0,274.0,2090632.0,40220.0,76.89,1.8,0.65,1214.3,1091.26,783.29,77344.82,4460.18,7536.67
2015-05-20,39.65,40.5,39.0,39.25,39.472976544,30270.0,173.0,1194847.0,23085.0,76.26,1.5,-0.4,1210.5,1090.3,778.18,77281.34,4446.23,7509.7
2015-05-21,40.0,40.0,38.1,38.45,38.506067809,39965.0,171.0,1538895.0,34327.0,85.89,1.9,-1.55,1205.0,1083.49,769.01,76704.27,4426.03,7467.14
2015-05-22,38.15,39.5,38.15,38.5,38.640289613,74168.0,242.0,2865873.0,60219.0,81.19,1.35,0.35,1204.1,1092.3,776.71,76499.46,4422.72,7462.53
2015-05-25,39.0,39.0,38.3,38.8,38.681790969,31737.0,125.0,1227644.0,28052.0,88.39,0.7,-0.2,1204.1,1092.3,776.71,76499.46,4422.72,7462.53
2015-05-26,38.5,38.9,35.0,36.5,36.511589577,105569.0,522.0,3854492.0,72067.0,68.27,3.9,-2.0,1185.4,1087.77,770.59,75865.59,4354.03,7354.22
2015-05-27,36.5,37.95,36.5,37.7,37.133658315,17642.0,117.0,655112.0,14782.0,83.79,1.45,1.2,1185.85,1090.39,773.5,75965.54,4355.69,7353.93
2015-05-28,37.25,38.1,36.5,37.5,37.61572783,16137.0,170.0,607005.0,11671.0,72.32,1.6,0.25,1185.0,1085.31,774.97,75632.62,4352.56,7348.42
2015-05-29,37.25,37.9,36.5,36.7,36.999843828,32016.0,189.0,1184587.0,24804.0,77.47,1.4,-0.55,1191.4,1086.7,780.76,76090.23,4376.07,7384.89
2015-06-01,36.9,39.1,36.8,38.6,37.960350433,33216.0,227.0,1260891.0,30151.0,90.77,2.3,1.7,1199.9,1101.08,788.92,76421.61,4407.29,7438.78
2015-06-02,38.65,38.7,36.75,36.95,37.50314104,26106.0,161.0,979057.0,22341.0,85.58,1.95,-1.7,1192.8,1071.84,778.31,76199.02,4381.21,7393.45
2015-06-03,37.2,37.8,33.05,34.95,35.543829234,64603.0,342.0,2296238.0,52878.0,81.85,4.75,-2.25,1190.0,1056.32,776.31,76058.84,4370.93,7375.14
2015-06-04,35.0,35.3,33.8,34.95,34.619471889,34008.0,205.0,1177339.0,19781.0,58.17,1.5,-0.05,1176.0,1042.37,765.48,75281.64,4319.62,7292.38
2015-06-05,34.9,35.9,34.3,35.5,35.402624085,27743.0,152.0,982175.0,21384.0,77.08,1.6,0.6,1164.6,1048.29,764.02,74307.29,4277.69,7224.48
2015-06-08,35.5,35.5,34.1,34.3,34.6093038,25237.0,135.0,873435.0,20128.0,79.76,1.4,-1.2,1172.8,1046.72,767.94,75207.24,4307.75,7277.93
2015-06-09,34.6,35.2,33.8,34.85,34.429128232,23091.0,137.0,795003.0,18781.0,81.33,1.4,0.25,1177.4,1047.09,768.69,75282.93,4324.65,7306.59
2015-06-10,35.0,36.0,34.6,35.55,35.481217499,27499.0,132.0,975698.0,23504.0,85.47,1.4,0.55,1188.5,1051.54,764.73,75867.89,4365.42,7375.95
2015-06-11,35.5,36.1,34.0,34.3,34.579006693,28390.0,156.0,981698.0,25155.0,88.61,2.1,-1.2,1178.5,1049.0,760.35,75400.43,4328.63,7314.36
2015-06-12,34.2,41.15,33.85,38.45,38.08941669,225506.0,884.0,8589392.0,88333.0,39.17,7.3,4.25,1182.8,1049.65,759.72,75849.98,4344.48,7342.94
2015-06-15,38.8,41.7,38.5,39.7,40.407684021,220926.0,1115.0,8927108.0,98961.0,44.79,3.2,0.9,1181.4,1049.81,759.99,75724.77,4339.34,7335.31
2015-06-16,40.0,40.0,37.5,37.85,38.056877344,35726.0,179.0,1359620.0,20519.0,57.43,2.5,-2.15,1177.75,1048.33,753.76,75711.65,4325.93,7311.94
2015-06-17,38.75,38.75,37.25,37.5,37.903653396,21350.0,139.0,809243.0,15401.0,72.14,1.5,-1.25,1178.0,1048.65,749.79,75580.47,4326.85,7314.91
2015-06-18,37.55,38.2,37.0,37.6,37.578185496,34610.0,179.0,1300581.0,23257.0,67.2,1.2,0.05,1201.85,1053.98,756.88,76681.01,4414.45,7460.48
2015-06-19,37.6,40.0,37.25,38.5,38.842611636,57374.0,328.0,2228556.0,32168.0,56.07,2.75,0.9,1203.4,1062.23,757.62,76476.05,4419.91,7472.51
2015-06-22,38.5,39.5,37.0,37.6,38.125448226,36254.0,220.0,1382200.0,20574.0,56.75,2.5,-0.9,1185.5,1040.23,749.46,75317.76,4354.04,7361.36
2015-06-23,37.5,39.45,37.45,39.1,38.855397498,40843.0,218.0,1586971.0,28650.0,70.15,2.0,1.6,1178.0,1053.34,748.98,74909.02,4326.85,7311.61
2015-06-24,39.45,41.5,38.8,40.65,40.612459422,122911.0,551.0,4991718.0,93010.0,75.67,2.7,1.2,1173.75,1049.44,746.71,74691.57,4311.18,7285.58
2015-06-25,41.25,41.5,38.0,38.75,39.793181645,52476.0,290.0,2088187.0,31397.0,59.83,3.5,-2.5,1172.65,1047.71,745.68,74580.52,4306.97,7281.45
2015-06-26,39.1,40.5,38.55,38.8,39.518420186,48588.0,272.0,1920121.0,33227.0,68.39,1.95,-0.3,1170.5,1050.67,744.0,74449.65,4299.25,7267.63
2015-06-29,37.0,40.0,36.95,39.3,38.584439681,55513.0,207.0,2141938.0,41974.0,75.61,3.05,2.3,1176.0,1054.66,746.95,75141.98,4319.27,7301.43
2015-06-30,39.75,40.0,38.95,39.55,39.518552505,42501.0,194.0,1679578.0,36808.0,86.61,1.05,-0.2,1171.0,1050.98,744.58,74569.27,4301.02,7261.37
2015-07-01,39.55,41.2,38.1,38.85,39.83843669,43958.0,248.0,1751218.0,31818.0,72.38,3.1,-0.7,1168.0,1052.06,747.16,74302.31,4290.06,7242.88
2015-07-02,38.9,40.7,38.2,40.25,39.775387786,75686.0,315.0,3010440.0,52766.0,69.72,2.5,1.35,1165.25,1049.35,746.57,74016.67,4279.73,7230.26
2015-07-03,40.3,40.85,39.2,39.3,39.743771962,38134.0,181.0,1515589.0,31012.0,81.32,1.65,-1.0,1167.95,1052.16,748.54,74112.25,4289.94,7247.95
2015-07-06,39.05,42.0,39.0,41.45,40.865264648,98905.0,389.0,4041779.0,74995.0,75.83,3.0,2.4,1166.0,1052.87,747.34,74001.64,4282.66,7239.93
2015-07-07,42.5,44.7,42.0,42.6,43.189974713,129712.0,611.0,5602258.0,96603.0,74.47,2.7,0.1,1156.25,1057.34,749.86,73392.96,4246.85,7180.31
2015-07-08,42.9,45.0,41.75,42.95,43.342616011,112683.0,506.0,4883976.0,73341.0,65.09,3.25,0.05,1158.5,1047.0,754.53,73674.79,4255.23,7193.59
2015-07-09,42.5,49.65,42.3,48.0,45.809802467,288458.0,1320.0,13214204.0,165013.0,57.21,7.35,5.5,1164.25,1054.05,756.65,73871.66,4276.35,7228.59
2015-07-10,48.8,56.95,48.8,52.55,53.053967647,701272.0,2610.0,37205262.0,394699.0,56.28,8.15,3.75,1159.3,1037.59,747.45,73476.41,4258.17,7198.32
2015-07-13,53.0,55.0,48.05,48.8,51.315255941,248690.0,1280.0,12761591.0,181598.0,73.02,6.95,-4.2,1154.0,1048.09,743.17,73273.22,4238.7,7164.49
2015-07-14,48.9,50.95,47.0,47.85,48.841133734,111490.0,650.0,5445298.0,80108.0,71.85,3.95,-1.05,1157.4,1052.18,743.38,73431.23,4251.13,7186.18
2015-07-15,48.7,49.4,45.35,46.7,47.160913126,75258.0,488.0,3549236.0,52628.0,69.93,4.05,-2.0,1147.4,1047.23,734.85,72779.57,4214.34,7124.44
2015-07-16,46.6,47.1,45.5,46.9,46.515998671,54192.0,337.0,2520795.0,42054.0,77.6,1.6,0.3,1144.4,1049.57,734.06,72702.29,4203.44,7106.15
2015-07-17,46.5,47.85,45.0,45.5,46.13933057,48489.0,311.0,2237250.0,35484.0,73.18,2.85,-1.0,1132.8,1043.72,724.55,71893.14,4160.83,7034.12
2015-07-20,45.9,45.9,43.8,44.5,44.492875121,50457.0,325.0,2244977.0,39051.0,77.39,2.1,-1.4,1104.6,1016.8,708.55,70269.11,4057.25,6859.23
2015-07-21,44.05,49.0,43.5,45.85,46.759099236,162129.0,961.0,7581006.0,87434.0,53.93,5.5,1.8,1105.6,1011.2,710.45,70284.36,4060.98,6865.33
2015-07-22,46.95,51.3,46.95,50.15,49.398264054,198278.0,1138.0,9794589.0,147565.0,74.42,4.35,3.2,1088.6,999.5,696.3,69225.42,3998.48,6759.66
2015-07-23,51.4,54.5,49.4,49.9,51.599832206,200246.0,1256.0,10332660.0,104833.0,52.35,5.1,-1.5,1097.4,999.59,706.84,69997.64,4030.8,6814.3
2015-07-24,50.0,50.45,48.0,48.4,48.55650513,50783.0,437.0,2465845.0,36961.0,72.78,2.45,-1.6,1080.8,985.64,697.16,69171.19,3969.83,6711.23
2015-07-27,58.05,58.05,58.05,58.05,58.049998681,227466.0,501.0,13204401.0,222466.0,97.8,0.0,0.0,1100.0,990.86,706.33,70600.74,4040.35,6830.45
2015-07-28,69.65,69.65,60.0,62.1,65.770469968,1428715.0,5366.0,93967257.0,590897.0,41.36,9.65,-7.55,1096.2,993.16,703.64,70107.45,4026.4,6806.74
2015-07-29,64.0,64.0,56.5,57.95,60.102328149,271675.0,1211.0,16328300.0,205165.0,75.52,7.5,-6.05,1090.25,988.26,696.58,69619.27,4004.54,6769.47
2015-07-30,57.1,66.5,56.0,64.45,63.704144064,521879.0,2743.0,33245855.0,255003.0,48.86,10.5,7.35,1087.5,995.47,696.6,69616.31,3994.44,6752.94
2015-07-31,63.6,69.4,63.6,65.05,66.861353862,369949.0,1928.0,24735291.0,147009.0,39.74,5.8,1.45,1098.4,994.16,703.88,70427.42,4034.2,6820.73
2015-08-03,68.9,78.05,68.4,78.05,75.906488484,1333686.0,5121.0,101235421.0,561157.0,42.08,9.65,9.15,1091.9,995.12,699.24,69921.16,4010.6,6780.37
2015-08-04,81.05,91.5,78.6,85.7,86.11193953,1204704.0,7389.0,103739398.0,516795.0,42.9,12.9,4.65,1090.65,995.07,699.25,69564.36,4006.07,6772.5
2015-08-05,82.4,91.5,78.1,79.3,84.582148865,559393.0,4004.0,47314662.0,304370.0,54.41,13.4,-3.1,1085.1,998.57,695.27,69180.53,3985.46,6738.04
2015-08-06,79.0,79.0,72.2,73.7,74.967827181,327326.0,2268.0,24538919.0,193093.0,58.99,6.8,-5.3,1089.75,998.58,702.93,69506.96,4002.71,6767.02
2015-08-07,73.7,81.05,73.0,81.05,79.468788424,252935.0,1835.0,20100438.0,179527.0,70.98,8.05,7.35,1093.5,999.59,706.81,69803.56,4016.32,6790.31
2015-08-10,83.0,84.4,75.95,77.55,79.807123089,342913.0,1965.0,27366900.0,222236.0,64.81,8.45,-5.45,1097.0,999.04,705.67,70054.4,4029.34,6812.04
2015-08-11,78.9,79.0,70.55,73.65,73.43890415,324351.0,2080.0,23819982.0,229020.0,70.61,8.45,-5.25,1108.25,1003.17,711.69,71205.06,4070.66,7007.57
2015-08-12,71.0,73.7,67.2,68.5,69.887987796,232064.0,1478.0,16218486.0,156353.0,67.37,6.5,-2.5,1119.0,1000.04,715.63,72513.99,4110.14,7147.05
2015-08-13,69.25,75.0,68.55,70.0,71.75383979,241745.0,1753.0,17346132.0,104918.0,43.4,6.45,0.75,1116.75,1003.6,716.6,72756.26,4101.99,7146.08
2015-08-14,71.7,73.0,67.1,68.85,69.757211698,165391.0,1425.0,11537215.0,73563.0,44.48,5.9,-2.85,1118.25,1006.44,716.41,72691.83,4107.22,7147.63
2015-08-17,69.05,72.5,67.5,71.8,70.864905042,110996.0,1163.0,7865721.0,58350.0,52.57,5.0,2.75,1118.8,1010.25,717.2,73068.81,4109.41,7154.39
2015-08-18,72.95,72.95,68.6,69.05,69.886416573,72986.0,692.0,5100730.0,48662.0,66.67,4.35,-3.9,1111.45,1007.25,709.94,72588.79,4082.41,7106.39
2015-08-19,69.7,73.0,69.7,71.05,71.634345803,136465.0,1305.0,9775581.0,73459.0,53.83,3.3,1.35,1126.15,1018.63,719.68,73374.3,4136.4,7202.29
2015-08-20,70.5,74.0,70.5,71.8,72.169357798,147150.0,1116.0,10619721.0,76696.0,52.12,3.5,1.3,1147.7,1024.87,732.51,75211.63,4215.56,7332.65
2015-08-21,71.95,78.95,67.75,76.7,75.299158015,390506.0,2390.0,29404773.0,196497.0,50.32,11.2,4.75,1156.5,1022.19,738.11,76180.1,4247.88,7388.53
2015-08-24,75.0,75.0,69.05,69.05,70.468106425,259488.0,1215.0,18285628.0,219313.0,84.52,5.95,-5.95,1166.5,1007.73,741.32,77782.21,4284.61,7470.73
2015-08-25,65.15,68.0,62.15,63.2,63.166310302,260501.0,1132.0,16454887.0,152049.0,58.37,5.85,-1.95,1137.5,996.85,724.75,74991.1,4178.21,7294.1
2015-08-26,62.0,62.5,57.3,60.2,60.327470207,235881.0,1366.0,14230104.0,115459.0,48.95,5.2,-1.8,1120.75,982.73,721.55,74125.0,4116.57,7184.57
